Zipcodes,Date,Online Available,Pharmacy,Store Sales,Median Income,Population,Year,Pop High/Low,Income High/Low
92503,12-01-2016,0,1,141328,31839,51674,2016,1,0
92504,01-01-2015,0,0,89621,32283,32660,2015,0,0
92504,02-01-2015,0,0,94091,32283,32660,2015,0,0
92504,03-01-2015,0,0,109685,32283,32660,2015,0,0
92504,04-01-2015,0,0,88187,32283,32660,2015,0,0
92504,05-01-2015,0,0,95947,32283,32660,2015,0,0
92504,06-01-2015,0,0,113871,32283,32660,2015,0,0
92504,07-01-2015,0,0,84729,32283,32660,2015,0,0
92504,08-01-2015,0,0,93564,32283,32660,2015,0,0
92504,09-01-2015,0,0,104066,32283,32660,2015,0,0
92504,10-01-2015,0,0,98941,32283,32660,2015,0,0
92504,11-01-2015,0,0,86257,32283,32660,2015,0,0
92504,12-01-2015,0,0,95114,32283,32660,2015,0,0
92504,01-01-2016,0,0,84887,32283,32660,2016,0,0
92504,02-01-2016,0,0,99194,32283,32660,2016,0,0
92504,03-01-2016,0,0,108494,32283,32660,2016,0,0
92504,04-01-2016,0,0,120619,32283,32660,2016,0,0
92504,05-01-2016,0,0,110750,32283,32660,2016,0,0
92504,06-01-2016,0,0,104319,32283,32660,2016,0,0
92504,07-01-2016,0,0,89262,32283,32660,2016,0,0
92504,08-01-2016,0,0,100164,32283,32660,2016,0,0
92504,09-01-2016,0,0,95842,32283,32660,2016,0,0
92504,10-01-2016,0,0,88566,32283,32660,2016,0,0
92504,11-01-2016,0,0,108557,32283,32660,2016,0,0
92504,12-01-2016,0,0,103243,32283,32660,2016,0,0
92506,01-01-2015,1,1,148045,44833,30527,2015,0,1
92506,02-01-2015,1,1,140845,44833,30527,2015,0,1
92506,03-01-2015,1,1,128328,44833,30527,2015,0,1
92506,04-01-2015,1,1,136175,44833,30527,2015,0,1
92506,05-01-2015,1,1,140845,44833,30527,2015,0,1
92506,06-01-2015,1,1,136577,44833,30527,2015,0,1
92506,07-01-2015,1,1,143690,44833,30527,2015,0,1
92506,08-01-2015,1,1,148016,44833,30527,2015,0,1
92506,09-01-2015,1,1,137784,44833,30527,2015,0,1
92506,10-01-2015,1,1,115884,44833,30527,2015,0,1
92506,11-01-2015,1,1,119275,44833,30527,2015,0,1
92506,12-01-2015,1,1,145113,44833,30527,2015,0,1
92506,01-01-2016,1,1,125089,44833,30527,2016,0,1
92506,02-01-2016,1,1,131803,44833,30527,2016,0,1
92506,03-01-2016,1,1,130471,44833,30527,2016,0,1
92506,04-01-2016,1,1,148994,44833,30527,2016,0,1
92506,05-01-2016,1,1,122252,44833,30527,2016,0,1
92506,06-01-2016,1,1,138920,44833,30527,2016,0,1
92506,07-01-2016,1,1,153162,44833,30527,2016,0,1
92506,08-01-2016,1,1,136368,44833,30527,2016,0,1
92506,09-01-2016,1,1,136752,44833,30527,2016,0,1
92506,10-01-2016,1,1,131873,44833,30527,2016,0,1
92506,11-01-2016,1,1,136114,44833,30527,2016,0,1
92506,12-01-2016,1,1,121667,44833,30527,2016,0,1
92553,01-01-2015,0,1,126134,26366,39809,2015,1,0
92553,02-01-2015,0,1,101557,26366,39809,2015,1,0
92553,03-01-2015,0,1,93501,26366,39809,2015,1,0
92553,04-01-2015,0,1,115454,26366,39809,2015,1,0
92553,05-01-2015,0,1,91054,26366,39809,2015,1,0
92553,06-01-2015,0,1,106924,26366,39809,2015,1,0
92553,07-01-2015,0,1,97336,26366,39809,2015,1,0
92553,08-01-2015,0,1,106792,26366,39809,2015,1,0
92553,09-01-2015,0,1,111178,26366,39809,2015,1,0
92553,10-01-2015,0,1,104632,26366,39809,2015,1,0
92553,11-01-2015,0,1,103298,26366,39809,2015,1,0
92553,12-01-2015,0,1,109084,26366,39809,2015,1,0
92553,01-01-2016,0,1,99188,26366,39809,2016,1,0
92553,02-01-2016,0,1,92388,26366,39809,2016,1,0
92553,03-01-2016,0,1,105745,26366,39809,2016,1,0
92553,04-01-2016,0,1,97336,26366,39809,2016,1,0
92553,05-01-2016,0,1,89930,26366,39809,2016,1,0
92553,06-01-2016,0,1,99452,26366,39809,2016,1,0
92553,07-01-2016,0,1,109933,26366,39809,2016,1,0
92553,08-01-2016,0,1,97953,26366,39809,2016,1,0
92553,09-01-2016,0,1,122662,26366,39809,2016,1,0
92553,10-01-2016,0,1,103695,26366,39809,2016,1,0
92553,11-01-2016,0,1,104764,26366,39809,2016,1,0
92553,12-01-2016,0,1,96212,26366,39809,2016,1,0
92563,01-01-2015,1,0,115752,41659,32048,2015,0,1
92563,02-01-2015,1,0,120558,41659,32048,2015,0,1
92563,03-01-2015,1,0,147140,41659,32048,2015,0,1
92563,04-01-2015,1,0,101467,41659,32048,2015,0,1
92563,05-01-2015,1,0,123028,41659,32048,2015,0,1
92563,06-01-2015,1,0,125565,41659,32048,2015,0,1
92563,07-01-2015,1,0,107661,41659,32048,2015,0,1
92563,08-01-2015,1,0,113856,41659,32048,2015,0,1
92563,09-01-2015,1,0,134577,41659,32048,2015,0,1
92563,10-01-2015,1,0,129450,41659,32048,2015,0,1
92563,11-01-2015,1,0,114150,41659,32048,2015,0,1
92563,12-01-2015,1,0,145631,41659,32048,2015,0,1
92563,01-01-2016,1,0,134722,41659,32048,2016,0,1
92563,02-01-2016,1,0,129504,41659,32048,2016,0,1
92563,03-01-2016,1,0,121758,41659,32048,2016,0,1
92563,04-01-2016,1,0,109405,41659,32048,2016,0,1
92563,05-01-2016,1,0,114150,41659,32048,2016,0,1
92563,06-01-2016,1,0,118107,41659,32048,2016,0,1
92563,07-01-2016,1,0,121758,41659,32048,2016,0,1
92563,08-01-2016,1,0,143982,41659,32048,2016,0,1
92563,09-01-2016,1,0,124309,41659,32048,2016,0,1
92563,10-01-2016,1,0,103188,41659,32048,2016,0,1
92563,11-01-2016,1,0,125297,41659,32048,2016,0,1
92563,12-01-2016,1,0,115672,41659,32048,2016,0,1
92592,01-01-2015,1,0,222352,47637,42791,2015,1,1
92592,02-01-2015,1,0,205882,47637,42791,2015,1,1
92592,03-01-2015,1,0,222189,47637,42791,2015,1,1
92592,04-01-2015,1,0,228712,47637,42791,2015,1,1
92592,05-01-2015,1,0,191776,47637,42791,2015,1,1
92592,06-01-2015,1,0,191715,47637,42791,2015,1,1
92592,07-01-2015,1,0,201764,47637,42791,2015,1,1
92592,08-01-2015,1,0,207431,47637,42791,2015,1,1
92592,09-01-2015,1,0,218235,47637,42791,2015,1,1
92592,10-01-2015,1,0,193651,47637,42791,2015,1,1
92592,11-01-2015,1,0,228957,47637,42791,2015,1,1
92592,12-01-2015,1,0,226755,47637,42791,2015,1,1
92592,01-01-2016,1,0,167667,47637,42791,2016,1,1
92592,02-01-2016,1,0,207229,47637,42791,2016,1,1
92592,03-01-2016,1,0,221834,47637,42791,2016,1,1
92592,04-01-2016,1,0,181257,47637,42791,2016,1,1
92592,05-01-2016,1,0,178272,47637,42791,2016,1,1
92592,06-01-2016,1,0,197708,47637,42791,2016,1,1
92592,07-01-2016,1,0,193694,47637,42791,2016,1,1
92592,08-01-2016,1,0,183969,47637,42791,2016,1,1
92592,09-01-2016,1,0,201764,47637,42791,2016,1,1
92592,10-01-2016,1,0,180110,47637,42791,2016,1,1
92592,11-01-2016,1,0,215728,47637,42791,2016,1,1
92592,12-01-2016,1,0,201683,47637,42791,2016,1,1
92626,01-01-2015,0,0,140584,43988,34343,2015,0,1
92626,02-01-2015,0,0,126036,43988,34343,2015,0,1
92626,03-01-2015,0,0,116020,43988,34343,2015,0,1
92626,04-01-2015,0,0,124556,43988,34343,2015,0,1
92626,05-01-2015,0,0,129072,43988,34343,2015,0,1
92626,06-01-2015,0,0,155540,43988,34343,2015,0,1
92626,07-01-2015,0,0,121987,43988,34343,2015,0,1
92626,08-01-2015,0,0,158259,43988,34343,2015,0,1
92626,09-01-2015,0,0,159724,43988,34343,2015,0,1
92626,10-01-2015,0,0,161190,43988,34343,2015,0,1
92626,11-01-2015,0,0,158712,43988,34343,2015,0,1
92626,12-01-2015,0,0,117229,43988,34343,2015,0,1
92626,01-01-2016,0,0,124480,43988,34343,2016,0,1
92626,02-01-2016,0,0,158078,43988,34343,2016,0,1
92626,03-01-2016,0,0,172822,43988,34343,2016,0,1
92626,04-01-2016,0,0,126353,43988,34343,2016,0,1
92626,05-01-2016,0,0,152579,43988,34343,2016,0,1
92626,06-01-2016,0,0,133348,43988,34343,2016,0,1
92626,07-01-2016,0,0,153863,43988,34343,2016,0,1
92626,08-01-2016,0,0,157866,43988,34343,2016,0,1
92626,09-01-2016,0,0,132940,43988,34343,2016,0,1
92626,10-01-2016,0,0,150932,43988,34343,2016,0,1
92626,11-01-2016,0,0,172822,43988,34343,2016,0,1
92626,12-01-2016,0,0,151068,43988,34343,2016,0,1
92630,01-01-2015,0,0,187657,48851,40650,2015,1,1
92630,02-01-2015,0,0,173201,48851,40650,2015,1,1
92630,03-01-2015,0,0,218616,48851,40650,2015,1,1
92630,04-01-2015,0,0,158863,48851,40650,2015,1,1
92630,05-01-2015,0,0,227274,48851,40650,2015,1,1
92630,06-01-2015,0,0,176934,48851,40650,2015,1,1
92630,07-01-2015,0,0,214764,48851,40650,2015,1,1
92630,08-01-2015,0,0,167760,48851,40650,2015,1,1
92630,09-01-2015,0,0,229359,48851,40650,2015,1,1
92630,10-01-2015,0,0,182514,48851,40650,2015,1,1
92630,11-01-2015,0,0,180866,48851,40650,2015,1,1
92630,12-01-2015,0,0,167581,48851,40650,2015,1,1
92630,01-01-2016,0,0,156580,48851,40650,2016,1,1
92630,02-01-2016,0,0,154098,48851,40650,2016,1,1
92630,03-01-2016,0,0,158466,48851,40650,2016,1,1
92630,04-01-2016,0,0,183487,48851,40650,2016,1,1
92630,05-01-2016,0,0,163947,48851,40650,2016,1,1
92630,06-01-2016,0,0,200446,48851,40650,2016,1,1
92630,07-01-2016,0,0,200327,48851,40650,2016,1,1
92630,08-01-2016,0,0,206423,48851,40650,2016,1,1
92630,09-01-2016,0,0,198579,48851,40650,2016,1,1
92630,10-01-2016,0,0,210494,48851,40650,2016,1,1
92630,11-01-2016,0,0,161524,48851,40650,2016,1,1
92630,12-01-2016,0,0,159876,48851,40650,2016,1,1
92647,01-01-2015,0,0,132029,42707,38399,2015,0,1
92647,02-01-2015,0,0,165598,42707,38399,2015,0,1
92647,03-01-2015,0,0,153249,42707,38399,2015,0,1
92647,04-01-2015,0,0,143262,42707,38399,2015,0,1
92647,05-01-2015,0,0,153708,42707,38399,2015,0,1
92647,06-01-2015,0,0,150330,42707,38399,2015,0,1
92647,07-01-2015,0,0,180652,42707,38399,2015,0,1
92647,08-01-2015,0,0,165303,42707,38399,2015,0,1
92647,09-01-2015,0,0,129307,42707,38399,2015,0,1
92647,10-01-2015,0,0,157431,42707,38399,2015,0,1
92647,11-01-2015,0,0,149363,42707,38399,2015,0,1
92647,12-01-2015,0,0,173912,42707,38399,2015,0,1
92647,01-01-2016,0,0,133390,42707,38399,2016,0,1
92647,02-01-2016,0,0,148871,42707,38399,2016,0,1
92647,03-01-2016,0,0,162252,42707,38399,2016,0,1
92647,04-01-2016,0,0,163581,42707,38399,2016,0,1
92647,05-01-2016,0,0,180783,42707,38399,2016,0,1
92647,06-01-2016,0,0,139982,42707,38399,2016,0,1
92647,07-01-2016,0,0,137752,42707,38399,2016,0,1
92647,08-01-2016,0,0,150986,42707,38399,2016,0,1
92647,09-01-2016,0,0,143262,42707,38399,2016,0,1
92647,10-01-2016,0,0,162252,42707,38399,2016,0,1
92647,11-01-2016,0,0,178979,42707,38399,2016,0,1
92647,12-01-2016,0,0,165631,42707,38399,2016,0,1
92656,01-01-2015,0,1,234021,62765,32843,2015,0,1
92656,02-01-2015,0,1,199455,62765,32843,2015,0,1
92656,03-01-2015,0,1,184542,62765,32843,2015,0,1
92656,04-01-2015,0,1,235926,62765,32843,2015,0,1
92656,05-01-2015,0,1,180083,62765,32843,2015,0,1
92656,06-01-2015,0,1,184542,62765,32843,2015,0,1
92656,07-01-2015,0,1,186836,62765,32843,2015,0,1
92656,08-01-2015,0,1,191230,62765,32843,2015,0,1
92656,09-01-2015,0,1,203568,62765,32843,2015,0,1
92656,10-01-2015,0,1,190905,62765,32843,2015,0,1
92656,11-01-2015,0,1,172464,62765,32843,2015,0,1
92656,12-01-2015,0,1,191057,62765,32843,2015,0,1
92656,01-01-2016,0,1,233762,62765,32843,2016,0,1
92656,02-01-2016,0,1,180949,62765,32843,2016,0,1
92656,03-01-2016,0,1,207875,62765,32843,2016,0,1
92656,04-01-2016,0,1,234108,62765,32843,2016,0,1
92656,05-01-2016,0,1,182659,62765,32843,2016,0,1
92656,06-01-2016,0,1,205494,62765,32843,2016,0,1
92656,07-01-2016,0,1,176836,62765,32843,2016,0,1
92656,08-01-2016,0,1,205104,62765,32843,2016,0,1
92656,09-01-2016,0,1,184087,62765,32843,2016,0,1
92656,10-01-2016,0,1,168308,62765,32843,2016,0,1
92656,11-01-2016,0,1,207680,62765,32843,2016,0,1
92656,12-01-2016,0,1,220602,62765,32843,2016,0,1
92683,01-01-2015,0,0,201882,31504,59822,2015,1,0
92683,02-01-2015,0,0,181000,31504,59822,2015,1,0
92683,03-01-2015,0,0,180981,31504,59822,2015,1,0
92683,04-01-2015,0,0,197999,31504,59822,2015,1,0
92683,05-01-2015,0,0,182055,31504,59822,2015,1,0
92683,06-01-2015,0,0,148603,31504,59822,2015,1,0
92683,07-01-2015,0,0,158309,31504,59822,2015,1,0
92683,08-01-2015,0,0,158837,31504,59822,2015,1,0
92683,09-01-2015,0,0,166356,31504,59822,2015,1,0
92683,10-01-2015,0,0,152184,31504,59822,2015,1,0
92683,11-01-2015,0,0,188162,31504,59822,2015,1,0
92683,12-01-2015,0,0,179153,31504,59822,2015,1,0
92683,01-01-2016,0,0,171502,31504,59822,2016,1,0
92683,02-01-2016,0,0,160721,31504,59822,2016,1,0
92683,03-01-2016,0,0,215602,31504,59822,2016,1,0
92683,04-01-2016,0,0,169165,31504,59822,2016,1,0
92683,05-01-2016,0,0,159176,31504,59822,2016,1,0
92683,06-01-2016,0,0,166356,31504,59822,2016,1,0
92683,07-01-2016,0,0,160194,31504,59822,2016,1,0
92683,08-01-2016,0,0,186013,31504,59822,2016,1,0
92683,09-01-2016,0,0,176119,31504,59822,2016,1,0
92683,10-01-2016,0,0,207762,31504,59822,2016,1,0
92683,11-01-2016,0,0,192232,31504,59822,2016,1,0
92683,12-01-2016,0,0,205425,31504,59822,2016,1,0
92692,01-01-2015,0,0,232419,61650,32940,2015,0,1
92692,02-01-2015,0,0,195013,61650,32940,2015,0,1
92692,03-01-2015,0,0,203075,61650,32940,2015,0,1
92692,04-01-2015,0,0,180493,61650,32940,2015,0,1
92692,05-01-2015,0,0,173995,61650,32940,2015,0,1
92692,06-01-2015,0,0,202994,61650,32940,2015,0,1
92692,07-01-2015,0,0,177406,61650,32940,2015,0,1
92692,08-01-2015,0,0,177406,61650,32940,2015,0,1
92692,09-01-2015,0,0,199014,61650,32940,2015,0,1
92692,10-01-2015,0,0,207157,61650,32940,2015,0,1
92692,11-01-2015,0,0,221514,61650,32940,2015,0,1
92692,12-01-2015,0,0,215260,61650,32940,2015,0,1
92692,01-01-2016,0,0,221352,61650,32940,2016,0,1
92692,02-01-2016,0,0,163191,61650,32940,2016,0,1
92692,03-01-2016,0,0,208599,61650,32940,2016,0,1
92692,04-01-2016,0,0,169608,61650,32940,2016,0,1
92692,05-01-2016,0,0,227850,61650,32940,2016,0,1
92692,06-01-2016,0,0,186829,61650,32940,2016,0,1
92692,07-01-2016,0,0,196983,61650,32940,2016,0,1
92692,08-01-2016,0,0,209208,61650,32940,2016,0,1
92692,09-01-2016,0,0,217493,61650,32940,2016,0,1
92692,10-01-2016,0,0,219321,61650,32940,2016,0,1
92692,11-01-2016,0,0,196780,61650,32940,2016,0,1
92692,12-01-2016,0,0,191053,61650,32940,2016,0,1
92703,01-01-2015,0,1,75229,22222,39804,2015,1,0
92703,02-01-2015,0,1,99488,22222,39804,2015,1,0
92703,03-01-2015,0,1,95680,22222,39804,2015,1,0
92703,04-01-2015,0,1,79278,22222,39804,2015,1,0
92703,05-01-2015,0,1,84683,22222,39804,2015,1,0
92703,06-01-2015,0,1,89829,22222,39804,2015,1,0
92703,07-01-2015,0,1,85361,22222,39804,2015,1,0
92703,08-01-2015,0,1,91027,22222,39804,2015,1,0
92703,09-01-2015,0,1,93692,22222,39804,2015,1,0
92703,10-01-2015,0,1,101420,22222,39804,2015,1,0
92703,11-01-2015,0,1,86374,22222,39804,2015,1,0
92703,12-01-2015,0,1,106296,22222,39804,2015,1,0
92703,01-01-2016,0,1,93785,22222,39804,2016,1,0
92703,02-01-2016,0,1,100370,22222,39804,2016,1,0
92703,03-01-2016,0,1,91761,22222,39804,2016,1,0
92703,04-01-2016,0,1,90052,22222,39804,2016,1,0
92703,05-01-2016,0,1,101401,22222,39804,2016,1,0
92703,06-01-2016,0,1,103184,22222,39804,2016,1,0
92703,07-01-2016,0,1,85510,22222,39804,2016,1,0
92703,08-01-2016,0,1,74003,22222,39804,2016,1,0
92703,09-01-2016,0,1,95401,22222,39804,2016,1,0
92703,10-01-2016,0,1,90107,22222,39804,2016,1,0
92703,11-01-2016,0,1,84312,22222,39804,2016,1,0
92703,12-01-2016,0,1,91018,22222,39804,2016,1,0
92704,01-01-2015,0,0,108281,25627,49680,2015,1,0
92704,02-01-2015,0,0,99000,25627,49680,2015,1,0
92704,03-01-2015,0,0,130625,25627,49680,2015,1,0
92704,04-01-2015,0,0,123521,25627,49680,2015,1,0
92704,05-01-2015,0,0,115958,25627,49680,2015,1,0
92704,06-01-2015,0,0,121649,25627,49680,2015,1,0
92704,07-01-2015,0,0,103558,25627,49680,2015,1,0
92704,08-01-2015,0,0,111273,25627,49680,2015,1,0
92704,09-01-2015,0,0,133732,25627,49680,2015,1,0
92704,10-01-2015,0,0,140161,25627,49680,2015,1,0
92704,11-01-2015,0,0,129759,25627,49680,2015,1,0
92704,12-01-2015,0,0,144248,25627,49680,2015,1,0
92704,01-01-2016,0,0,133757,25627,49680,2016,1,0
92704,02-01-2016,0,0,103354,25627,49680,2016,1,0
92704,03-01-2016,0,0,133681,25627,49680,2016,1,0
92704,04-01-2016,0,0,114965,25627,49680,2016,1,0
92704,05-01-2016,0,0,123495,25627,49680,2016,1,0
92704,06-01-2016,0,0,118403,25627,49680,2016,1,0
92704,07-01-2016,0,0,130778,25627,49680,2016,1,0
92704,08-01-2016,0,0,133604,25627,49680,2016,1,0
92704,09-01-2016,0,0,136303,25627,49680,2016,1,0
92704,10-01-2016,0,0,119332,25627,49680,2016,1,0
92704,11-01-2016,0,0,122261,25627,49680,2016,1,0
92704,12-01-2016,0,0,137653,25627,49680,2016,1,0
92707,01-01-2015,0,1,69281,24985,34386,2015,0,0
92707,02-01-2015,0,1,73800,24985,34386,2015,0,0
92707,03-01-2015,0,1,78680,24985,34386,2015,0,0
92707,04-01-2015,0,1,89984,24985,34386,2015,0,0
92707,05-01-2015,0,1,92825,24985,34386,2015,0,0
92707,06-01-2015,0,1,94395,24985,34386,2015,0,0
92707,07-01-2015,0,1,93529,24985,34386,2015,0,0
92707,08-01-2015,0,1,78807,24985,34386,2015,0,0
92707,09-01-2015,0,1,83732,24985,34386,2015,0,0
92707,10-01-2015,0,1,91797,24985,34386,2015,0,0
92707,11-01-2015,0,1,81459,24985,34386,2015,0,0
92707,12-01-2015,0,1,99447,24985,34386,2015,0,0
92707,01-01-2016,0,1,89984,24985,34386,2016,0,0
92707,02-01-2016,0,1,81766,24985,34386,2016,0,0
92707,03-01-2016,0,1,69281,24985,34386,2016,0,0
92707,04-01-2016,0,1,81414,24985,34386,2016,0,0
92707,05-01-2016,0,1,91093,24985,34386,2016,0,0
92707,06-01-2016,0,1,103199,24985,34386,2016,0,0
92707,07-01-2016,0,1,77291,24985,34386,2016,0,0
92707,08-01-2016,0,1,80683,24985,34386,2016,0,0
92707,09-01-2016,0,1,80052,24985,34386,2016,0,0
92707,10-01-2016,0,1,85735,24985,34386,2016,0,0
92707,11-01-2016,0,1,78211,24985,34386,2016,0,0
92707,12-01-2016,0,1,79564,24985,34386,2016,0,0
92708,01-01-2015,0,1,169029,43811,39909,2015,1,1
92708,02-01-2015,0,1,171563,43811,39909,2015,1,1
92708,03-01-2015,0,1,176299,43811,39909,2015,1,1
92708,04-01-2015,0,1,212044,43811,39909,2015,1,1
92708,05-01-2015,0,1,142758,43811,39909,2015,1,1
92708,06-01-2015,0,1,158473,43811,39909,2015,1,1
92708,07-01-2015,0,1,155058,43811,39909,2015,1,1
92708,08-01-2015,0,1,155756,43811,39909,2015,1,1
92708,09-01-2015,0,1,181715,43811,39909,2015,1,1
92708,10-01-2015,0,1,172719,43811,39909,2015,1,1
92708,11-01-2015,0,1,181385,43811,39909,2015,1,1
92708,12-01-2015,0,1,163852,43811,39909,2015,1,1
92708,01-01-2016,0,1,191849,43811,39909,2016,1,1
92708,02-01-2016,0,1,152671,43811,39909,2016,1,1
92708,03-01-2016,0,1,154728,43811,39909,2016,1,1
92708,04-01-2016,0,1,162622,43811,39909,2016,1,1
92708,05-01-2016,0,1,185313,43811,39909,2016,1,1
92708,06-01-2016,0,1,198495,43811,39909,2016,1,1
92708,07-01-2016,0,1,170920,43811,39909,2016,1,1
92708,08-01-2016,0,1,174151,43811,39909,2016,1,1
92708,09-01-2016,0,1,155095,43811,39909,2016,1,1
92708,10-01-2016,0,1,149807,43811,39909,2016,1,1
92708,11-01-2016,0,1,185387,43811,39909,2016,1,1
92708,12-01-2016,0,1,179640,43811,39909,2016,1,1
92780,01-01-2015,0,1,109167,35467,36790,2015,0,0
92780,02-01-2015,0,1,134226,35467,36790,2015,0,0
92780,03-01-2015,0,1,139747,35467,36790,2015,0,0
92780,04-01-2015,0,1,141145,35467,36790,2015,0,0
92780,05-01-2015,0,1,119607,35467,36790,2015,0,0
92780,06-01-2015,0,1,120936,35467,36790,2015,0,0
92780,07-01-2015,0,1,130910,35467,36790,2015,0,0
92780,08-01-2015,0,1,114305,35467,36790,2015,0,0
92780,09-01-2015,0,1,155229,35467,36790,2015,0,0
92780,10-01-2015,0,1,127554,35467,36790,2015,0,0
92780,11-01-2015,0,1,112086,35467,36790,2015,0,0
92780,12-01-2015,0,1,123718,35467,36790,2015,0,0
92780,01-01-2016,0,1,139268,35467,36790,2016,0,0
92780,02-01-2016,0,1,114291,35467,36790,2016,0,0
92780,03-01-2016,0,1,128855,35467,36790,2016,0,0
92780,04-01-2016,0,1,131089,35467,36790,2016,0,0
92780,05-01-2016,0,1,138350,35467,36790,2016,0,0
92780,06-01-2016,0,1,139747,35467,36790,2016,0,0
92780,07-01-2016,0,1,123594,35467,36790,2016,0,0
92780,08-01-2016,0,1,130239,35467,36790,2016,0,0
92780,09-01-2016,0,1,127006,35467,36790,2016,0,0
92780,10-01-2016,0,1,114538,35467,36790,2016,0,0
92780,11-01-2016,0,1,120183,35467,36790,2016,0,0
92780,12-01-2016,0,1,152489,35467,36790,2016,0,0
92804,01-01-2015,0,1,164031,30950,53651,2015,1,0
92804,02-01-2015,0,1,177229,30950,53651,2015,1,0
92804,03-01-2015,0,1,160526,30950,53651,2015,1,0
92804,04-01-2015,0,1,163420,30950,53651,2015,1,0
92804,05-01-2015,0,1,147258,30950,53651,2015,1,0
92804,06-01-2015,0,1,153430,30950,53651,2015,1,0
92804,07-01-2015,0,1,181379,30950,53651,2015,1,0
92804,08-01-2015,0,1,184953,30950,53651,2015,1,0
92804,09-01-2015,0,1,146456,30950,53651,2015,1,0
92804,10-01-2015,0,1,150501,30950,53651,2015,1,0
92804,11-01-2015,0,1,177421,30950,53651,2015,1,0
92804,12-01-2015,0,1,139133,30950,53651,2015,1,0
92804,01-01-2016,0,1,142969,30950,53651,2016,1,0
92804,02-01-2016,0,1,177578,30950,53651,2016,1,0
92804,03-01-2016,0,1,146456,30950,53651,2016,1,0
92804,04-01-2016,0,1,184953,30950,53651,2016,1,0
92804,05-01-2016,0,1,161102,30950,53651,2016,1,0
92804,06-01-2016,0,1,170447,30950,53651,2016,1,0
92804,07-01-2016,0,1,152314,30950,53651,2016,1,0
92804,08-01-2016,0,1,192067,30950,53651,2016,1,0
92804,09-01-2016,0,1,184953,30950,53651,2016,1,0
92804,10-01-2016,0,1,183140,30950,53651,2016,1,0
92804,11-01-2016,0,1,169122,30950,53651,2016,1,0
92804,12-01-2016,0,1,146944,30950,53651,2016,1,0
92805,01-01-2015,0,1,116839,26094,40992,2015,1,0
92805,02-01-2015,0,1,113413,26094,40992,2015,1,0
92805,03-01-2015,0,1,98689,26094,40992,2015,1,0
92805,04-01-2015,0,1,94859,26094,40992,2015,1,0
92805,05-01-2015,0,1,116300,26094,40992,2015,1,0
92805,06-01-2015,0,1,103103,26094,40992,2015,1,0
92805,07-01-2015,0,1,90569,26094,40992,2015,1,0
92805,08-01-2015,0,1,86256,26094,40992,2015,1,0
92805,09-01-2015,0,1,111190,26094,40992,2015,1,0
92805,10-01-2015,0,1,113301,26094,40992,2015,1,0
92805,11-01-2015,0,1,95286,26094,40992,2015,1,0
92805,12-01-2015,0,1,112268,26094,40992,2015,1,0
92805,01-01-2016,0,1,92725,26094,40992,2016,1,0
92805,02-01-2016,0,1,98521,26094,40992,2016,1,0
92805,03-01-2016,0,1,94859,26094,40992,2016,1,0
92805,04-01-2016,0,1,124937,26094,40992,2016,1,0
92805,05-01-2016,0,1,96016,26094,40992,2016,1,0
92805,06-01-2016,0,1,113211,26094,40992,2016,1,0
92805,07-01-2016,0,1,117367,26094,40992,2016,1,0
92805,08-01-2016,0,1,92546,26094,40992,2016,1,0
92805,09-01-2016,0,1,124937,26094,40992,2016,1,0
92805,10-01-2016,0,1,107820,26094,40992,2016,1,0
92805,11-01-2016,0,1,111122,26094,40992,2016,1,0
92805,12-01-2016,0,1,94511,26094,40992,2016,1,0
92833,01-01-2015,1,1,126313,37068,33848,2015,0,0
92833,02-01-2015,1,1,134178,37068,33848,2015,0,0
92833,03-01-2015,1,1,149263,37068,33848,2015,0,0
92833,04-01-2015,1,1,109556,37068,33848,2015,0,0
92833,05-01-2015,1,1,134376,37068,33848,2015,0,0
92833,06-01-2015,1,1,125207,37068,33848,2015,0,0
92833,07-01-2015,1,1,102626,37068,33848,2015,0,0
92833,08-01-2015,1,1,122282,37068,33848,2015,0,0
92833,09-01-2015,1,1,109609,37068,33848,2015,0,0
92833,10-01-2015,1,1,138144,37068,33848,2015,0,0
92833,11-01-2015,1,1,124680,37068,33848,2015,0,0
92833,12-01-2015,1,1,132900,37068,33848,2015,0,0
92833,01-01-2016,1,1,119516,37068,33848,2016,0,0
92833,02-01-2016,1,1,143524,37068,33848,2016,0,0
92833,03-01-2016,1,1,139466,37068,33848,2016,0,0
92833,04-01-2016,1,1,121224,37068,33848,2016,0,0
92833,05-01-2016,1,1,138221,37068,33848,2016,0,0
92833,06-01-2016,1,1,135457,37068,33848,2016,0,0
92833,07-01-2016,1,1,148848,37068,33848,2016,0,0
92833,08-01-2016,1,1,125781,37068,33848,2016,0,0
92833,09-01-2016,1,1,116817,37068,33848,2016,0,0
92833,10-01-2016,1,1,123214,37068,33848,2016,0,0
92833,11-01-2016,1,1,133910,37068,33848,2016,0,0
92833,12-01-2016,1,1,150661,37068,33848,2016,0,0
92840,01-01-2015,0,1,110143,31650,33830,2015,0,0
92840,02-01-2015,0,1,110087,31650,33830,2015,0,0
92840,03-01-2015,0,1,92695,31650,33830,2015,0,0
92840,04-01-2015,0,1,118991,31650,33830,2015,0,0
92840,05-01-2015,0,1,103330,31650,33830,2015,0,0
92840,06-01-2015,0,1,104623,31650,33830,2015,0,0
92840,07-01-2015,0,1,115686,31650,33830,2015,0,0
